Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1983","1983","1000 US$","4424","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1984","1984","1000 US$","5485","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1985","1985","1000 US$","6459","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1986","1986","1000 US$","7166","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1987","1987","1000 US$","8936","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1988","1988","1000 US$","10352","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1989","1989","1000 US$","11236","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1990","1990","1000 US$","11360","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1991","1991","1000 US$","11263","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1992","1992","1000 US$","10113","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1993","1993","1000 US$","10396","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1994","1994","1000 US$","9921","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1995","1995","1000 US$","12466","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1996","1996","1000 US$","12130","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1997","1997","1000 US$","12758","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1998","1998","1000 US$","13743","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1999","1999","1000 US$","15766","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2000","2000","1000 US$","14846","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2001","2001","1000 US$","15456","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2002","2002","1000 US$","15945","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2003","2003","1000 US$","16528","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2004","2004","1000 US$","17131","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2005","2005","1000 US$","17536","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2006","2006","1000 US$","18208","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2007","2007","1000 US$","18545","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2008","2008","1000 US$","18582","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2009","2009","1000 US$","18983","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2010","2010","1000 US$","19501","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2011","2011","1000 US$","25054","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2012","2012","1000 US$","25012","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2013","2013","1000 US$","25853","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2014","2014","1000 US$","24983","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2015","2015","1000 US$","25055","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2016","2016","1000 US$","25584","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2017","2017","1000 US$","25712","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2018","2018","1000 US$","24491","Fc","Calculated data"
"QV","Value of Agricultural Production","149","Nepal","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2019","2019","1000 US$","27929","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1975","1975","1000 US$","487","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1976","1976","1000 US$","487","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1977","1977","1000 US$","443","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1978","1978","1000 US$","443","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1979","1979","1000 US$","443","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1980","1980","1000 US$","443","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1981","1981","1000 US$","886","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1982","1982","1000 US$","1329","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1983","1983","1000 US$","2214","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1984","1984","1000 US$","2657","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1985","1985","1000 US$","3543","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1986","1986","1000 US$","4074","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1987","1987","1000 US$","5226","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1988","1988","1000 US$","7529","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1989","1989","1000 US$","7046","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1990","1990","1000 US$","5093","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1991","1991","1000 US$","3976","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1992","1992","1000 US$","2298","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1993","1993","1000 US$","4606","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1994","1994","1000 US$","8015","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1995","1995","1000 US$","9099","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1996","1996","1000 US$","9650","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1997","1997","1000 US$","12845","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1998","1998","1000 US$","11980","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1999","1999","1000 US$","8724","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2000","2000","1000 US$","2846","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2001","2001","1000 US$","1841","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2002","2002","1000 US$","2002","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2003","2003","1000 US$","3221","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2004","2004","1000 US$","3479","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2005","2005","1000 US$","2489","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2006","2006","1000 US$","1008","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2007","2007","1000 US$","918","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2008","2008","1000 US$","1418","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2009","2009","1000 US$","1019","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2010","2010","1000 US$","1787","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2011","2011","1000 US$","2190","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2012","2012","1000 US$","3161","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2013","2013","1000 US$","3142","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2014","2014","1000 US$","1254","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2015","2015","1000 US$","2521","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2016","2016","1000 US$","2521","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2017","2017","1000 US$","2521","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2018","2018","1000 US$","4429","Fc","Calculated data"
"QV","Value of Agricultural Production","157","Nicaragua","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2019","2019","1000 US$","4429","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1961","1961","1000 US$","18190","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1962","1962","1000 US$","22019","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1963","1963","1000 US$","22338","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1964","1964","1000 US$","18828","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1965","1965","1000 US$","17871","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1966","1966","1000 US$","19147","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1967","1967","1000 US$","19147","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1968","1968","1000 US$","20743","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1969","1969","1000 US$","19786","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1970","1970","1000 US$","18509","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1971","1971","1000 US$","20105","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1972","1972","1000 US$","20105","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1973","1973","1000 US$","20424","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1974","1974","1000 US$","20743","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1975","1975","1000 US$","20743","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1976","1976","1000 US$","22338","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1977","1977","1000 US$","22338","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1978","1978","1000 US$","22977","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1979","1979","1000 US$","23296","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1980","1980","1000 US$","23934","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1981","1981","1000 US$","24891","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1982","1982","1000 US$","26168","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1983","1983","1000 US$","13403","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1984","1984","1000 US$","13722","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1985","1985","1000 US$","19147","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1986","1986","1000 US$","21700","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1987","1987","1000 US$","34146","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1988","1988","1000 US$","47868","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1989","1989","1000 US$","95736","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1990","1990","1000 US$","69568","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1991","1991","1000 US$","46273","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1992","1992","1000 US$","49145","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1993","1993","1000 US$","52017","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1994","1994","1000 US$","56804","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1995","1995","1000 US$","91588","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1996","1996","1000 US$","102757","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1997","1997","1000 US$","115203","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1998","1998","1000 US$","129244","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1999","1999","1000 US$","130840","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2000","2000","1000 US$","136903","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2001","2001","1000 US$","139137","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2002","2002","1000 US$","148072","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2003","2003","1000 US$","157646","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2004","2004","1000 US$","168496","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2005","2005","1000 US$","180303","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2006","2006","1000 US$","193068","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2007","2007","1000 US$","185090","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2008","2008","1000 US$","188601","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2009","2009","1000 US$","136134","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2010","2010","1000 US$","116505","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2011","2011","1000 US$","157279","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2012","2012","1000 US$","207429","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2013","2013","1000 US$","165292","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2014","2014","1000 US$","199073","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2015","2015","1000 US$","187810","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2016","2016","1000 US$","298980","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2017","2017","1000 US$","317192","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2018","2018","1000 US$","207429","Fc","Calculated data"
"QV","Value of Agricultural Production","159","Nigeria","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2019","2019","1000 US$","201046","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2001","2001","1000 US$","41","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2004","2004","1000 US$","163","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2005","2005","1000 US$","163","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2006","2006","1000 US$","368","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2007","2007","1000 US$","163","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2008","2008","1000 US$","82","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2009","2009","1000 US$","78","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2010","2010","1000 US$","286","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2011","2011","1000 US$","343","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2012","2012","1000 US$","293","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2013","2013","1000 US$","97","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2014","2014","1000 US$","61","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2015","2015","1000 US$","10","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2016","2016","1000 US$","0","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2017","2017","1000 US$","14","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2018","2018","1000 US$","55","Fc","Calculated data"
"QV","Value of Agricultural Production","154","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","2019","2019","1000 US$","102","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1961","1961","1000 US$","220","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1962","1962","1000 US$","220","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1963","1963","1000 US$","220","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1964","1964","1000 US$","244","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1965","1965","1000 US$","268","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1966","1966","1000 US$","268","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1967","1967","1000 US$","317","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1968","1968","1000 US$","366","Fc","Calculated data"
"QV","Value of Agricultural Production","165","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","236","Soybeans","1969","1969","1000 US$","415","Fc","Calculated data"
