Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1964","1964","tonnes","298814","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1965","1965","tonnes","434958","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1966","1966","tonnes","617689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1967","1967","tonnes","593824","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1968","1968","tonnes","578589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1969","1969","tonnes","491046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1970","1970","tonnes","701472","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1971","1971","tonnes","722023","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1972","1972","tonnes","465764","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1973","1973","tonnes","737845","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1974","1974","tonnes","768379","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1975","1975","tonnes","1158712","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1976","1976","tonnes","891271","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1977","1977","tonnes","939372","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1978","1978","tonnes","1096873","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1979","1979","tonnes","1144260","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1980","1980","tonnes","1176682","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1981","1981","tonnes","1031961","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1982","1982","tonnes","1247340","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1983","1983","tonnes","1259803","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1984","1984","tonnes","1396897","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1985","1985","tonnes","1385661","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1986","1986","tonnes","2328277","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1987","1987","tonnes","3228424","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1988","1988","tonnes","3165439","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1989","1989","tonnes","3625409","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1990","1990","tonnes","3339428","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1991","1991","tonnes","2906346","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1992","1992","tonnes","2213122","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1993","1993","tonnes","1697829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1994","1994","tonnes","1792138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1995","1995","tonnes","1636112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1996","1996","tonnes","1740979","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1997","1997","tonnes","2122798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1998","1998","tonnes","2423434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","1999","1999","tonnes","2286669","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2000","2000","tonnes","1916242","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2001","2001","tonnes","2114952","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2002","2002","tonnes","2006801","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2003","2003","tonnes","1848402","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2004","2004","tonnes","2473664","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2005","2005","tonnes","3058277","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2006","2006","tonnes","3606026","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2007","2007","tonnes","2581775","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2008","2008","tonnes","2738546","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2009","2009","tonnes","3355423","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2010","2010","tonnes","4789969","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2011","2011","tonnes","5679630","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2012","2012","tonnes","5395106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2013","2013","tonnes","5978447","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2014","2014","tonnes","8773175","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2015","2015","tonnes","9519828","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2016","2016","tonnes","10543380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2017","2017","tonnes","10721896","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2018","2018","tonnes","12130932","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2019","2019","tonnes","11666393","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5400","Europe","5510","Production","236","Soybeans","2020","2020","tonnes","10626609","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1961","1961","tonnes","200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1962","1962","tonnes","260","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1963","1963","tonnes","599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1964","1964","tonnes","748","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1965","1965","tonnes","1112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1966","1966","tonnes","770","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1967","1967","tonnes","775","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1968","1968","tonnes","887","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1969","1969","tonnes","1740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1970","1970","tonnes","5028","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1971","1971","tonnes","9207","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1972","1972","tonnes","33629","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1973","1973","tonnes","37937","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1974","1974","tonnes","63589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1975","1975","tonnes","74083","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1976","1976","tonnes","44757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1977","1977","tonnes","55396","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1978","1978","tonnes","76560","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1979","1979","tonnes","98872","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1980","1980","tonnes","82112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1981","1981","tonnes","73481","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1982","1982","tonnes","77249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1983","1983","tonnes","53397","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1984","1984","tonnes","88775","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1985","1985","tonnes","109910","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1986","1986","tonnes","105304","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1987","1987","tonnes","89800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1988","1988","tonnes","68952","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1989","1989","tonnes","129511","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1990","1990","tonnes","77413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1991","1991","tonnes","62016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1992","1992","tonnes","62600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1993","1993","tonnes","48889","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1994","1994","tonnes","81263","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1995","1995","tonnes","27247","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1996","1996","tonnes","44606","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1997","1997","tonnes","74000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1998","1998","tonnes","54000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","1999","1999","tonnes","108800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2000","2000","tonnes","104800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2001","2001","tonnes","48649","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2002","2002","tonnes","63061","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2003","2003","tonnes","9212","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2004","2004","tonnes","59807","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2005","2005","tonnes","44689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2006","2006","tonnes","50149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2007","2007","tonnes","25907","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2008","2008","tonnes","34700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2009","2009","tonnes","80105","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2010","2010","tonnes","59600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2011","2011","tonnes","29750","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2012","2012","tonnes","86100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2013","2013","tonnes","91800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2014","2014","tonnes","31949","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2015","2015","tonnes","37439","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2016","2016","tonnes","29403","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2017","2017","tonnes","31335","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2018","2018","tonnes","28903","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2019","2019","tonnes","15136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5500","Oceania","5510","Production","236","Soybeans","2020","2020","tonnes","17323","A","Aggregate, may include official, semi-official, estimated or calculated data"
